FundamentalTime,FundamentalValue
1612517526900000000,100000
1612517527000000000,100000
1612517527100000000,100000
1612517527200000000,100000
1612517527300000000,100000
1612517527400000000,100000
1612517527500000000,100000
1612517527600000000,100000
1612517527700000000,100000
1612517527800000000,100000
1612517527900000000,100000
1612517528000000000,100000
1612517528100000000,100000
1612517528200000000,100000
1612517528300000000,100000
1612517528400000000,100000
1612517528500000000,100000
1612517528600000000,100000
1612517528700000000,100000
1612517528800000000,100000
1612517528900000000,100000
1612517529000000000,100000
1612517529100000000,100000
1612517529200000000,100000
1612517529300000000,100000
1612517529400000000,100000
1612517529500000000,100000
1612517529600000000,100000
1612517529700000000,100000
1612517529800000000,100000
1612517529900000000,100000
1612517530000000000,100000
1612517530100000000,100000
1612517530200000000,100000
1612517530300000000,100000
1612517530400000000,100000
1612517530500000000,100000
1612517530600000000,100000
1612517530700000000,100000
1612517530800000000,100000
1612517530900000000,100000
1612517531000000000,100000
1612517531100000000,100000
1612517531200000000,100000
1612517531300000000,100000
1612517531400000000,100000
1612517531500000000,100000
1612517531600000000,100000
1612517531700000000,100000
1612517531800000000,100000
1612517531900000000,100000
1612517532000000000,100000
1612517532100000000,100000
1612517532200000000,100000
1612517532300000000,100000
1612517532400000000,100000
1612517532500000000,100000
1612517532600000000,100000
1612517532700000000,100000
1612517532800000000,100000
1612517532900000000,100000
1612517533000000000,100000
1612517533100000000,100000
1612517533200000000,100000
1612517533300000000,100000
1612517533400000000,100000
1612517533500000000,100000
1612517533600000000,100000
1612517533700000000,100000
1612517533800000000,100000
1612517533900000000,100000
1612517534000000000,100000
1612517534100000000,100000
1612517534200000000,100000
1612517534300000000,100000
1612517534400000000,100000
1612517534500000000,100000
1612517534600000000,100000
1612517534700000000,100000
1612517534800000000,100000
1612517534900000000,100000
1612517535000000000,100000
1612517535100000000,100000
1612517535200000000,100000
1612517535300000000,100000
1612517535400000000,100000
1612517535500000000,100000
1612517535600000000,100000
1612517535700000000,100000
1612517535800000000,100000
1612517535900000000,100000
1612517536000000000,100000
1612517536100000000,100000
1612517536200000000,100000
1612517536300000000,100000
1612517536400000000,100000
1612517536500000000,100000
1612517536600000000,100000
1612517536700000000,100000
1612517536800000000,100000
1612517536900000000,100000
1612517537000000000,100000
1612517537100000000,100000
1612517537200000000,100000
1612517537300000000,100000
1612517537400000000,100000
1612517537500000000,100000
1612517537600000000,100000
1612517537700000000,100000
1612517537800000000,100000
1612517537900000000,100000
1612517538000000000,100000
1612517538100000000,100000
1612517538200000000,100000
1612517538300000000,100000
1612517538400000000,100000
1612517538500000000,100000
1612517538600000000,100000
1612517538700000000,100000
1612517538800000000,100000
1612517538900000000,100000
1612517539000000000,100000
1612517539100000000,100000
1612517539200000000,100000
1612517539300000000,100000
1612517539400000000,100000
1612517539500000000,100000
1612517539600000000,100000
1612517539700000000,100000
1612517539800000000,100000
1612517539900000000,100000
1612517540000000000,100000
1612517540100000000,100000
1612517540200000000,100000
1612517540300000000,100000
1612517540400000000,100000
1612517540500000000,100000
1612517540600000000,100000
1612517540700000000,100000
1612517540800000000,100000
1612517540900000000,100000
1612517541000000000,100000
1612517541100000000,100000
1612517541200000000,100000
1612517541300000000,100000
1612517541400000000,100000
1612517541500000000,100000
1612517541600000000,100000
1612517541700000000,100000
1612517541800000000,100000
1612517541900000000,100000
1612517542000000000,100000
1612517542100000000,100000
1612517542200000000,100000
1612517542300000000,100000
1612517542400000000,100000
1612517542500000000,100000
1612517542600000000,100000
1612517542700000000,100000
1612517542800000000,100000
1612517542900000000,100000
1612517543000000000,100000
1612517543100000000,100000
1612517543200000000,100000
1612517543300000000,100000
1612517543400000000,100000
1612517543500000000,100000
1612517543600000000,100000
1612517543700000000,100000
1612517543800000000,100000
1612517543900000000,100000
1612517544000000000,100000
1612517544100000000,100000
1612517544200000000,100000
1612517544300000000,100000
1612517544400000000,100000
1612517544500000000,100000
1612517544600000000,100000
1612517544700000000,100000
1612517544800000000,100000
1612517544900000000,100000
1612517545000000000,100000
1612517545100000000,100000
1612517545200000000,100000
1612517545300000000,100000
1612517545400000000,100000
1612517545500000000,100000
1612517545600000000,100000
1612517545700000000,100000
1612517545800000000,100000
1612517545900000000,100000
1612517546000000000,100000
1612517546100000000,100000
1612517546200000000,100000
1612517546300000000,100000
1612517546400000000,100000
1612517546500000000,100000
1612517546600000000,100000
1612517546700000000,100000
1612517546800000000,100000
1612517546900000000,100000
1612517547000000000,100000
1612517547100000000,100000
1612517547200000000,100000
1612517547300000000,100000
1612517547400000000,100000
1612517547500000000,100000
1612517547600000000,100000
1612517547700000000,100000
1612517547800000000,100000
1612517547900000000,100000
1612517548000000000,100000
1612517548100000000,100000
1612517548200000000,100000
1612517548300000000,100000
1612517548400000000,100000
1612517548500000000,100000
1612517548600000000,100000
1612517548700000000,100000
1612517548800000000,100000
1612517548900000000,100000
1612517549000000000,100000
1612517549100000000,100000
1612517549200000000,100000
1612517549300000000,100000
1612517549400000000,100000
1612517549500000000,100000
1612517549600000000,100000
1612517549700000000,100000
1612517549800000000,100000
1612517549900000000,100000
1612517550000000000,100000
1612517550100000000,100000
1612517550200000000,100000
1612517550300000000,100000
1612517550400000000,100000
1612517550500000000,100000
1612517550600000000,100000
1612517550700000000,100000
1612517550800000000,100000
1612517550900000000,100000
1612517551000000000,100000
1612517551100000000,100000
1612517551200000000,100000
1612517551300000000,100000
1612517551400000000,100000
1612517551500000000,100000
1612517551600000000,100000
1612517551700000000,100000
1612517551800000000,100000
1612517551900000000,100000
1612517552000000000,100000
1612517552100000000,100000
1612517552200000000,100000
1612517552300000000,100000
1612517552400000000,100000
1612517552500000000,100000
1612517552600000000,100000
1612517552700000000,100000
1612517552800000000,100000
1612517552900000000,100000
1612517553000000000,100000
1612517553100000000,100000
1612517553200000000,100000
1612517553300000000,100000
1612517553400000000,100000
1612517553500000000,100000
1612517553600000000,100000
1612517553700000000,100000
1612517553800000000,100000
1612517553900000000,100000
1612517554000000000,100000
1612517554100000000,100000
1612517554200000000,100000
1612517554300000000,100000
1612517554400000000,100000
1612517554500000000,100000
1612517554600000000,100000
1612517554700000000,100000
1612517554800000000,100000
1612517554900000000,100000
1612517555000000000,100000
1612517555100000000,100000
1612517555200000000,100000
1612517555300000000,100000
1612517555400000000,100000
1612517555500000000,100000
1612517555600000000,100000
1612517555700000000,100000
1612517555800000000,100000
1612517555900000000,100000
1612517556000000000,100000
1612517556100000000,100000
1612517556200000000,100000
1612517556300000000,100000
1612517556400000000,100000
1612517556500000000,100000
1612517556600000000,100000
1612517556700000000,100000
1612517556800000000,100000
1612517556900000000,100000
1612517557000000000,100000
1612517557100000000,100000
1612517557200000000,100000
1612517557300000000,100000
1612517557400000000,100000
1612517557500000000,100000
1612517557600000000,100000
1612517557700000000,100000
1612517557800000000,100000
1612517557900000000,100000
1612517558000000000,100000
1612517558100000000,100000
1612517558200000000,100000
1612517558300000000,100000
1612517558400000000,100000
1612517558500000000,100000
1612517558600000000,100000
1612517558700000000,100000
1612517558800000000,100000
1612517558900000000,100000
1612517559000000000,100000
1612517559100000000,100000
1612517559200000000,100000
1612517559300000000,100000
1612517559400000000,100000
1612517559500000000,100000
1612517559600000000,100000
1612517559700000000,100000
1612517559800000000,100000
1612517559900000000,100000
1612517560000000000,100000
1612517560100000000,100000
1612517560200000000,100000
1612517560300000000,100000
1612517560400000000,100000
1612517560500000000,100000
1612517560600000000,100000
1612517560700000000,100000
1612517560800000000,100000
1612517560900000000,100000
1612517561000000000,100000
1612517561100000000,100000
1612517561200000000,100000
1612517561300000000,100000
1612517561400000000,100000
1612517561500000000,100000
1612517561600000000,100000
1612517561700000000,100000
1612517561800000000,100000
1612517561900000000,100000
1612517562000000000,100000
1612517562100000000,100000
1612517562200000000,100000
1612517562300000000,100000
1612517562400000000,100000
1612517562500000000,100000
1612517562600000000,100000
1612517562700000000,100000
1612517562800000000,100000
1612517562900000000,100000
1612517563000000000,100000
1612517563100000000,100000
1612517563200000000,100000
1612517563300000000,100000
1612517563400000000,100000
1612517563500000000,100000
1612517563600000000,100000
1612517563700000000,100000
1612517563800000000,100000
1612517563900000000,100000
1612517564000000000,100000
1612517564100000000,100000
1612517564200000000,100000
1612517564300000000,100000
1612517564400000000,100000
1612517564500000000,100000
1612517564600000000,100000
1612517564700000000,100000
1612517564800000000,100000
1612517564900000000,100000
1612517565000000000,100000
1612517565100000000,100000
1612517565200000000,100000
1612517565300000000,100000
1612517565400000000,100000
1612517565500000000,100000
1612517565600000000,100000
1612517565700000000,100000
1612517565800000000,100000
1612517565900000000,100000
1612517566000000000,100000
1612517566100000000,100000
1612517566200000000,100000
1612517566300000000,100000
1612517566400000000,100000
1612517566500000000,100000
1612517566600000000,100000
