,EventTime,EventType,ScalarEventValue,agent_id,agent_type,CASH,time_placed,symbol,quantity,side,order_id,fill_price,tag,limit_price,is_hidden,is_price_to_comply,insert_by_id,is_post_only,order_fee,ABM,SubmittedOrders,PaidFees,spread
344,1612519043245447762,ORDER_EXECUTED,,1110,MomentumAgent,,2021-02-05 09:56:59,ABM,100.0,Side.ASK,1470.0,99905.0,,99905.0,False,False,False,False,1190.0,,,,
346,1612519052513066983,ORDER_EXECUTED,,1110,MomentumAgent,,2021-02-05 09:56:59,ABM,46.0,Side.ASK,1470.0,99905.0,,99905.0,False,False,False,False,1190.0,,,,
358,1612519115456233144,ORDER_SUBMITTED,,1110,MomentumAgent,,2021-02-05 09:58:35,ABM,4.0,Side.ASK,1504.0,,,99891.0,False,False,False,False,0.0,,,,
359,1612519115457303236,ORDER_EXECUTED,,1110,MomentumAgent,,2021-02-05 09:58:35,ABM,4.0,Side.ASK,1504.0,99891.0,,99891.0,False,False,False,False,0.0,,,,
365,1612519180348553170,ORDER_SUBMITTED,,1110,MomentumAgent,,2021-02-05 09:59:40,ABM,100.0,Side.ASK,1543.0,,,99887.0,False,False,False,False,0.0,,,,
366,1612519180349623262,ORDER_EXECUTED,,1110,MomentumAgent,,2021-02-05 09:59:40,ABM,100.0,Side.ASK,1543.0,99887.0,,99887.0,False,False,False,False,0.0,,,,
372,1612519183180589405,ORDER_SUBMITTED,,1110,MomentumAgent,,2021-02-05 09:59:43,ABM,100.0,Side.ASK,1547.0,,,99883.0,False,False,False,False,0.0,,,,
373,1612519183181659497,ORDER_EXECUTED,,1110,MomentumAgent,,2021-02-05 09:59:43,ABM,100.0,Side.ASK,1547.0,99883.0,,99883.0,False,False,False,False,0.0,,,,
167,1612517447248318104,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:30:47,ABM,100.0,Side.ASK,634.0,,,99987.0,False,False,False,False,0.0,,,,
168,1612517447252790166,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:30:47,ABM,74.0,Side.ASK,634.0,99987.0,,99987.0,False,False,False,False,0.0,,,,
171,0,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:30:47,ABM,26.0,Side.ASK,634.0,99987.0,,99987.0,False,False,False,False,0.0,,,,
180,1612517533659640634,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:32:13,ABM,200.0,Side.ASK,662.0,,,99958.0,False,False,False,False,1190.0,,,,
181,1612517533664112696,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:32:13,ABM,76.0,Side.ASK,662.0,99958.0,,99958.0,False,False,False,False,1190.0,,,,
188,1612517537646670317,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:32:17,ABM,100.0,Side.ASK,664.0,,,99953.0,False,False,False,False,0.0,,,,
189,1612517537651142379,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:32:17,ABM,100.0,Side.ASK,664.0,99953.0,,99953.0,False,False,False,False,0.0,,,,
191,1612517549805318311,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:32:13,ABM,78.0,Side.ASK,662.0,99958.0,,99958.0,False,False,False,False,1190.0,,,,
193,1612517554828561824,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:32:13,ABM,46.0,Side.ASK,662.0,99958.0,,99958.0,False,False,False,False,1190.0,,,,
202,1612517624988529667,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:33:44,ABM,100.0,Side.ASK,693.0,,,99976.0,False,False,False,False,0.0,,,,
203,1612517624993001729,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:33:44,ABM,8.0,Side.ASK,693.0,99976.0,,99976.0,False,False,False,False,0.0,,,,
210,1612517630858128514,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:33:50,ABM,100.0,Side.ASK,695.0,,,99964.0,False,False,False,False,0.0,,,,
211,1612517630862600576,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:33:50,ABM,7.0,Side.ASK,695.0,99964.0,,99964.0,False,False,False,False,0.0,,,,
214,1612517643325451360,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:33:50,ABM,49.0,Side.ASK,695.0,99964.0,,99964.0,False,False,False,False,0.0,,,,
216,1612517644461296615,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:33:50,ABM,44.0,Side.ASK,695.0,99964.0,,99964.0,False,False,False,False,0.0,,,,
218,1612517647666044009,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:33:44,ABM,61.0,Side.ASK,693.0,99976.0,,99976.0,False,False,False,False,0.0,,,,
223,1612517654637461977,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:33:44,ABM,28.0,Side.ASK,693.0,99976.0,,99976.0,False,False,False,False,0.0,,,,
225,1612517664782666929,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:33:44,ABM,3.0,Side.ASK,693.0,99976.0,,99976.0,False,False,False,False,0.0,,,,
231,1612517735453629871,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:35:35,ABM,101.0,Side.ASK,741.0,,,99971.0,False,False,False,False,0.0,,,,
232,1612517735458101933,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:35:35,ABM,81.0,Side.ASK,741.0,99971.0,,99971.0,False,False,False,False,0.0,,,,
239,1612517743650084474,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:35:43,ABM,100.0,Side.ASK,746.0,,,99926.0,False,False,False,False,0.0,,,,
240,1612517743654556536,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:35:43,ABM,100.0,Side.ASK,746.0,99926.0,,99926.0,False,False,False,False,0.0,,,,
246,1612517757813564231,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:35:57,ABM,36.0,Side.ASK,756.0,,,99923.0,False,False,False,False,0.0,,,,
247,1612517757818036293,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:35:57,ABM,36.0,Side.ASK,756.0,99923.0,,99923.0,False,False,False,False,0.0,,,,
253,1612517811804883727,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:36:51,ABM,100.0,Side.ASK,802.0,,,99924.0,False,False,False,False,0.0,,,,
254,1612517811809355789,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:36:51,ABM,2.0,Side.ASK,802.0,99924.0,,99924.0,False,False,False,False,0.0,,,,
257,1612517814024944372,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:36:51,ABM,98.0,Side.ASK,802.0,99924.0,,99924.0,False,False,False,False,0.0,,,,
263,1612517817843586663,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:36:57,ABM,100.0,Side.ASK,808.0,,,99926.0,False,False,False,False,0.0,,,,
264,1612517817848058725,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:36:57,ABM,11.0,Side.ASK,808.0,99926.0,,99926.0,False,False,False,False,0.0,,,,
267,1612517828004772627,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:36:57,ABM,13.0,Side.ASK,808.0,99926.0,,99926.0,False,False,False,False,0.0,,,,
269,1612517842159004619,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:36:57,ABM,76.0,Side.ASK,808.0,99926.0,,99926.0,False,False,False,False,0.0,,,,
275,1612517861528545040,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:37:41,ABM,100.0,Side.ASK,836.0,,,99950.0,False,False,False,False,0.0,,,,
276,1612517861533017102,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:37:41,ABM,100.0,Side.ASK,836.0,99950.0,,99950.0,False,False,False,False,0.0,,,,
282,1612517884544559247,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:38:04,ABM,100.0,Side.ASK,844.0,,,99937.0,False,False,False,False,0.0,,,,
283,1612517884549031309,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:38:04,ABM,100.0,Side.ASK,844.0,99937.0,,99937.0,False,False,False,False,0.0,,,,
289,1612517937319202269,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:38:57,ABM,200.0,Side.ASK,887.0,,,99928.0,False,False,False,False,1190.0,,,,
290,1612517937323674331,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:38:57,ABM,70.0,Side.ASK,887.0,99928.0,,99928.0,False,False,False,False,1190.0,,,,
293,1612517937460605128,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:38:57,ABM,18.0,Side.ASK,887.0,99928.0,,99928.0,False,False,False,False,1190.0,,,,
295,1612517940044143976,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:38:57,ABM,7.0,Side.ASK,887.0,99928.0,,99928.0,False,False,False,False,1190.0,,,,
297,1612517941345160981,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:38:57,ABM,100.0,Side.ASK,887.0,99928.0,,99928.0,False,False,False,False,1190.0,,,,
299,1612517941347655322,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:38:57,ABM,5.0,Side.ASK,887.0,99928.0,,99928.0,False,False,False,False,1190.0,,,,
305,1612517986638762155,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:39:46,ABM,400.0,Side.ASK,916.0,,,99927.0,False,False,False,False,1190.0,,,,
306,1612517986643234217,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:39:46,ABM,60.0,Side.ASK,916.0,99927.0,,99927.0,False,False,False,False,1190.0,,,,
308,1612517986643234267,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:39:46,ABM,100.0,Side.ASK,916.0,99927.0,,99927.0,False,False,False,False,1190.0,,,,
315,1612517993712502716,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:39:53,ABM,100.0,Side.ASK,919.0,,,99924.0,False,False,False,False,0.0,,,,
316,1612517993716974778,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:39:53,ABM,11.0,Side.ASK,919.0,99924.0,,99924.0,False,False,False,False,0.0,,,,
319,1612517993932779477,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:39:53,ABM,89.0,Side.ASK,919.0,99924.0,,99924.0,False,False,False,False,0.0,,,,
321,1612517999838440284,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:39:46,ABM,100.0,Side.ASK,916.0,99927.0,,99927.0,False,False,False,False,1190.0,,,,
323,1612518002587342960,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:39:46,ABM,100.0,Side.ASK,916.0,99927.0,,99927.0,False,False,False,False,1190.0,,,,
325,1612518002992730846,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:39:46,ABM,30.0,Side.ASK,916.0,99927.0,,99927.0,False,False,False,False,1190.0,,,,
327,1612518003626362746,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:39:46,ABM,10.0,Side.ASK,916.0,99927.0,,99927.0,False,False,False,False,1190.0,,,,
333,1612518005652623673,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:40:05,ABM,100.0,Side.ASK,935.0,,,99928.0,False,False,False,False,0.0,,,,
334,1612518005657095735,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:40:05,ABM,95.0,Side.ASK,935.0,99928.0,,99928.0,False,False,False,False,0.0,,,,
337,0,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:40:05,ABM,5.0,Side.ASK,935.0,99928.0,,99928.0,False,False,False,False,0.0,,,,
343,1612518029000172895,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:40:29,ABM,100.0,Side.ASK,956.0,,,99928.0,False,False,False,False,0.0,,,,
344,1612518029004644957,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:40:29,ABM,21.0,Side.ASK,956.0,99928.0,,99928.0,False,False,False,False,0.0,,,,
347,1612518031732767614,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:40:29,ABM,79.0,Side.ASK,956.0,99928.0,,99928.0,False,False,False,False,0.0,,,,
353,1612518039294274053,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:40:39,ABM,100.0,Side.ASK,967.0,,,99927.0,False,False,False,False,0.0,,,,
354,1612518039298746115,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:40:39,ABM,23.0,Side.ASK,967.0,99927.0,,99927.0,False,False,False,False,0.0,,,,
357,0,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:40:39,ABM,12.0,Side.ASK,967.0,99927.0,,99927.0,False,False,False,False,0.0,,,,
359,1612518041698738422,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:40:39,ABM,65.0,Side.ASK,967.0,99927.0,,99927.0,False,False,False,False,0.0,,,,
365,1612518163618007766,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:42:43,ABM,100.0,Side.ASK,1053.0,,,99928.0,False,False,False,False,0.0,,,,
366,1612518163622479828,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:42:43,ABM,94.0,Side.ASK,1053.0,99928.0,,99928.0,False,False,False,False,0.0,,,,
369,1612518174035864938,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:42:43,ABM,6.0,Side.ASK,1053.0,99928.0,,99928.0,False,False,False,False,0.0,,,,
375,1612518210286453907,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:43:30,ABM,100.0,Side.ASK,1091.0,,,99931.0,False,False,False,False,0.0,,,,
376,1612518210290925969,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:43:30,ABM,11.0,Side.ASK,1091.0,99931.0,,99931.0,False,False,False,False,0.0,,,,
379,1612518213896707447,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:43:30,ABM,89.0,Side.ASK,1091.0,99931.0,,99931.0,False,False,False,False,0.0,,,,
385,1612518217838742715,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:43:37,ABM,100.0,Side.ASK,1098.0,,,99931.0,False,False,False,False,0.0,,,,
386,1612518217843214777,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:43:37,ABM,11.0,Side.ASK,1098.0,99931.0,,99931.0,False,False,False,False,0.0,,,,
389,0,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:43:37,ABM,89.0,Side.ASK,1098.0,99931.0,,99931.0,False,False,False,False,0.0,,,,
395,1612518246206847535,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:44:06,ABM,200.0,Side.ASK,1119.0,,,99930.0,False,False,False,False,1190.0,,,,
396,1612518246211319597,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:44:06,ABM,79.0,Side.ASK,1119.0,99930.0,,99930.0,False,False,False,False,1190.0,,,,
399,1612518249373767820,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:44:06,ABM,100.0,Side.ASK,1119.0,99930.0,,99930.0,False,False,False,False,1190.0,,,,
405,1612518252318772487,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:44:12,ABM,200.0,Side.ASK,1121.0,,,99928.0,False,False,False,False,1190.0,,,,
406,1612518252323244549,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:44:12,ABM,69.0,Side.ASK,1121.0,99928.0,,99928.0,False,False,False,False,1190.0,,,,
409,1612518255883725304,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:44:12,ABM,100.0,Side.ASK,1121.0,99928.0,,99928.0,False,False,False,False,1190.0,,,,
411,1612518256983728970,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:44:12,ABM,31.0,Side.ASK,1121.0,99928.0,,99928.0,False,False,False,False,1190.0,,,,
413,1612518275854362955,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:44:06,ABM,21.0,Side.ASK,1119.0,99930.0,,99930.0,False,False,False,False,1190.0,,,,
422,1612518329499149796,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:45:29,ABM,54.0,Side.ASK,1173.0,,,99915.0,False,False,False,False,0.0,,,,
423,1612518329503621858,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:45:29,ABM,13.0,Side.ASK,1173.0,99915.0,,99915.0,False,False,False,False,0.0,,,,
430,1612518333280316723,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:45:33,ABM,100.0,Side.ASK,1177.0,,,99896.0,False,False,False,False,0.0,,,,
431,1612518333284788785,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:45:33,ABM,100.0,Side.ASK,1177.0,99896.0,,99896.0,False,False,False,False,0.0,,,,
436,1612518364419127345,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:45:29,ABM,1.0,Side.ASK,1173.0,99915.0,,99915.0,False,False,False,False,0.0,,,,
441,1612518369467207950,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:45:29,ABM,2.0,Side.ASK,1173.0,99915.0,,99915.0,False,False,False,False,0.0,,,,
443,0,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:45:29,ABM,38.0,Side.ASK,1173.0,99915.0,,99915.0,False,False,False,False,0.0,,,,
455,1612518606283542147,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:50:06,ABM,100.0,Side.ASK,1280.0,,,99888.0,False,False,False,False,0.0,,,,
456,1612518606288014209,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:50:06,ABM,100.0,Side.ASK,1280.0,99888.0,,99888.0,False,False,False,False,0.0,,,,
462,1612518611935804352,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:50:11,ABM,100.0,Side.ASK,1284.0,,,99914.0,False,False,False,False,0.0,,,,
463,1612518611940276414,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:50:11,ABM,56.0,Side.ASK,1284.0,99914.0,,99914.0,False,False,False,False,0.0,,,,
466,1612518612765577914,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:50:11,ABM,9.0,Side.ASK,1284.0,99914.0,,99914.0,False,False,False,False,0.0,,,,
471,1612518616636525118,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:50:11,ABM,35.0,Side.ASK,1284.0,99914.0,,99914.0,False,False,False,False,0.0,,,,
486,1612518803273183017,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:53:23,ABM,3.0,Side.ASK,1359.0,,,99873.0,False,False,False,False,0.0,,,,
487,1612518803277655079,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:53:23,ABM,3.0,Side.ASK,1359.0,99873.0,,99873.0,False,False,False,False,0.0,,,,
497,1612518843626013420,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:54:03,ABM,40.0,Side.ASK,1374.0,,,99920.0,False,False,False,False,0.0,,,,
498,1612518843630485482,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:54:03,ABM,40.0,Side.ASK,1374.0,99920.0,,99920.0,False,False,False,False,0.0,,,,
507,1612518885446786442,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:54:45,ABM,100.0,Side.ASK,1394.0,,,99927.0,False,False,False,False,0.0,,,,
508,1612518885451258504,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:54:45,ABM,100.0,Side.ASK,1394.0,99927.0,,99927.0,False,False,False,False,0.0,,,,
514,1612518890312911922,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:54:50,ABM,100.0,Side.ASK,1397.0,,,99863.0,False,False,False,False,0.0,,,,
515,1612518890317383984,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:54:50,ABM,100.0,Side.ASK,1397.0,99863.0,,99863.0,False,False,False,False,0.0,,,,
524,1612518952485650761,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:55:52,ABM,100.0,Side.ASK,1428.0,,,99874.0,False,False,False,False,0.0,,,,
525,1612518952490122823,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:55:52,ABM,100.0,Side.ASK,1428.0,99874.0,,99874.0,False,False,False,False,0.0,,,,
531,1612518968590061623,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:56:08,ABM,100.0,Side.ASK,1436.0,,,99907.0,False,False,False,False,0.0,,,,
532,1612518968594533685,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:56:08,ABM,100.0,Side.ASK,1436.0,99907.0,,99907.0,False,False,False,False,0.0,,,,
541,1612519083830556166,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:58:03,ABM,100.0,Side.ASK,1491.0,,,99899.0,False,False,False,False,0.0,,,,
542,1612519083835028228,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:58:03,ABM,17.0,Side.ASK,1491.0,99899.0,,99899.0,False,False,False,False,0.0,,,,
545,1612519088877120480,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:58:03,ABM,57.0,Side.ASK,1491.0,99899.0,,99899.0,False,False,False,False,0.0,,,,
547,1612519093643149676,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:58:03,ABM,26.0,Side.ASK,1491.0,99899.0,,99899.0,False,False,False,False,0.0,,,,
553,1612519111192528455,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:58:31,ABM,100.0,Side.ASK,1502.0,,,99883.0,False,False,False,False,0.0,,,,
554,1612519111197000517,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:58:31,ABM,24.0,Side.ASK,1502.0,99883.0,,99883.0,False,False,False,False,0.0,,,,
557,1612519115082573105,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:58:31,ABM,76.0,Side.ASK,1502.0,99883.0,,99883.0,False,False,False,False,0.0,,,,
563,1612519158856450029,ORDER_SUBMITTED,,1111,MomentumAgent,,2021-02-05 09:59:18,ABM,100.0,Side.ASK,1531.0,,,99874.0,False,False,False,False,0.0,,,,
564,1612519158860922091,ORDER_EXECUTED,,1111,MomentumAgent,,2021-02-05 09:59:18,ABM,100.0,Side.ASK,1531.0,99874.0,,99874.0,False,False,False,False,0.0,,,,
166,1612518431508936568,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 09:47:11,ABM,100.0,Side.ASK,1208.0,,,99942.0,False,False,False,False,0.0,,,,
167,1612518431512142922,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:47:11,ABM,98.0,Side.ASK,1208.0,99942.0,,99942.0,False,False,False,False,0.0,,,,
180,1612518476325432627,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 09:47:56,ABM,129.0,Side.ASK,1232.0,,,99894.0,False,False,False,False,1190.0,,,,
181,1612518476328638981,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:47:56,ABM,100.0,Side.ASK,1232.0,99894.0,,99894.0,False,False,False,False,1190.0,,,,
184,1612518477609781983,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:47:56,ABM,29.0,Side.ASK,1232.0,99894.0,,99894.0,False,False,False,False,1190.0,,,,
189,1612518486562364688,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:47:11,ABM,2.0,Side.ASK,1208.0,99942.0,,99942.0,False,False,False,False,0.0,,,,
195,1612518501831197451,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 09:48:21,ABM,100.0,Side.ASK,1247.0,,,99930.0,False,False,False,False,0.0,,,,
196,1612518501834403805,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:48:21,ABM,100.0,Side.ASK,1247.0,99930.0,,99930.0,False,False,False,False,0.0,,,,
202,1612518549562967911,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 09:49:09,ABM,100.0,Side.ASK,1269.0,,,99966.0,False,False,False,False,0.0,,,,
203,1612518549566174265,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:49:09,ABM,100.0,Side.ASK,1269.0,99966.0,,99966.0,False,False,False,False,0.0,,,,
209,1612518628039055723,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 09:50:28,ABM,31.0,Side.ASK,1290.0,,,99917.0,False,False,False,False,0.0,,,,
210,1612518628042262077,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:50:28,ABM,31.0,Side.ASK,1290.0,99917.0,,99917.0,False,False,False,False,0.0,,,,
216,1612518656817263420,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 09:50:56,ABM,200.0,Side.ASK,1301.0,,,99891.0,False,False,False,False,1190.0,,,,
217,1612518656820469774,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:50:56,ABM,17.0,Side.ASK,1301.0,99891.0,,99891.0,False,False,False,False,1190.0,,,,
220,0,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:50:56,ABM,100.0,Side.ASK,1301.0,99891.0,,99891.0,False,False,False,False,1190.0,,,,
222,1612518667375385750,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:50:56,ABM,24.0,Side.ASK,1301.0,99891.0,,99891.0,False,False,False,False,1190.0,,,,
224,1612518672537536537,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:50:56,ABM,59.0,Side.ASK,1301.0,99891.0,,99891.0,False,False,False,False,1190.0,,,,
233,1612518750355508514,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 09:52:30,ABM,400.0,Side.ASK,1335.0,,,99898.0,False,False,False,False,1190.0,,,,
234,1612518750358714868,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:52:30,ABM,100.0,Side.ASK,1335.0,99898.0,,99898.0,False,False,False,False,1190.0,,,,
237,1612518755955470031,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:52:30,ABM,27.0,Side.ASK,1335.0,99898.0,,99898.0,False,False,False,False,1190.0,,,,
239,1612518761675308834,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:52:30,ABM,200.0,Side.ASK,1335.0,99898.0,,99898.0,False,False,False,False,1190.0,,,,
244,1612518771151968810,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:52:30,ABM,73.0,Side.ASK,1335.0,99898.0,,99898.0,False,False,False,False,1190.0,,,,
250,1612518781311746709,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 09:53:01,ABM,100.0,Side.ASK,1348.0,,,99872.0,False,False,False,False,0.0,,,,
251,1612518781314953063,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:53:01,ABM,99.0,Side.ASK,1348.0,99872.0,,99872.0,False,False,False,False,0.0,,,,
254,1612518786481011709,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:53:01,ABM,1.0,Side.ASK,1348.0,99872.0,,99872.0,False,False,False,False,0.0,,,,
275,1612518978913343266,ORDER_SUBMITTED,,1112,MomentumAgent,,2021-02-05 09:56:18,ABM,100.0,Side.ASK,1443.0,,,99854.0,False,False,False,False,0.0,,,,
276,1612518978916549620,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:56:18,ABM,81.0,Side.ASK,1443.0,99854.0,,99854.0,False,False,False,False,0.0,,,,
279,1612518978982425115,ORDER_EXECUTED,,1112,MomentumAgent,,2021-02-05 09:56:18,ABM,19.0,Side.ASK,1443.0,99854.0,,99854.0,False,False,False,False,0.0,,,,
